student_id,age,gender,major,academic_year,session_id,timestamp,heart_rate,eye_gaze_focus_level,head_nod_count,body_posture_score,speech_frequency,environment_noise_level,content_topic,duration_minutes,quiz_score,engagement_level
2025001,24,male,Law,1,S2025001_1,2024-04-21 09:02:50,82.10456505047746,0.7478876115550068,3,0.9879163929580552,1,43.93697331047105,Ethical Reasoning,45,7,Medium
2025001,24,male,Law,1,S2025001_1,2024-04-21 09:03:00,78.99357857227396,0.8017263517988612,1,0.7046841212839128,0,45.94676268812116,Ethical Reasoning,45,7,Low
2025001,24,male,Law,1,S2025001_1,2024-04-21 09:03:10,78.46486983957156,0.696282886019048,6,0.5034970997188892,0,46.99730603615693,Ethical Reasoning,45,7,Medium
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:00:00,66.9940342999435,0.7740367086734099,1,0.6635051446540816,0,49.21437178048547,Civic Duty,45,9,Low
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:00:10,75.85878509568104,0.7727177798909084,2,0.3274013598492534,3,46.91733182265016,Civic Duty,45,9,Medium
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:00:20,75.24758666327953,0.381941826693911,2,0.6011858487622332,2,43.28627065828138,Civic Duty,45,9,Low
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:00:30,71.44039881049137,0.541034831258461,3,0.699490819862639,1,47.64917621670328,Civic Duty,45,9,Medium
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:00:40,76.97343506101784,0.636789135798574,2,0.5027061793144769,0,46.37703873597621,Civic Duty,45,9,Low
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:00:50,76.16366027424858,0.6247422260690135,2,0.3933281521830423,2,45.33786646086008,Civic Duty,45,9,Low
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:01:00,79.19508390105187,0.7222761703072283,1,1.0,2,42.257531856799865,Civic Duty,45,9,Medium
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:01:10,74.36853699161469,0.7591144311071687,2,0.749390498830378,1,45.64031764149082,Civic Duty,45,9,Medium
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:01:20,73.12283538650387,0.8744622118890532,0,0.3354510746064594,1,49.49382639476332,Civic Duty,45,9,Low
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:01:30,75.89110756151102,0.7831135112869598,2,0.8430144395591874,1,44.27366712504842,Civic Duty,45,9,Medium
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:01:40,77.20988091535494,0.7286237231218132,3,0.999314482584299,1,44.546913145899175,Civic Duty,45,9,Medium
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:01:50,68.69123118840497,0.6882426602359969,0,0.4703092644731526,1,44.06380116889012,Civic Duty,45,9,Low
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:02:00,73.6222554435776,0.893816774176101,1,0.2912726230768048,1,46.36111829915927,Civic Duty,45,9,Low
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:02:10,71.97413970796904,0.4684690978832272,0,0.7504776107390299,0,47.577295073914506,Civic Duty,45,9,Low
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:02:20,81.9348577647341,0.6475170286053972,2,0.7962524771203137,1,43.95210303845331,Civic Duty,45,9,Medium
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:02:30,82.92225398359811,0.7307618829051954,3,0.993879238655666,2,44.12315293151151,Civic Duty,45,9,Medium
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:02:40,74.35142360965419,0.5904808075300475,1,0.4120544656578174,3,43.17123835370087,Civic Duty,45,9,Low
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:02:50,75.40362604860984,0.7269364135919077,1,0.809868400450668,2,48.85653683489669,Civic Duty,45,9,Medium
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:03:00,78.92721786448314,0.8297055087143514,2,0.3874011014623004,1,46.79391340373243,Civic Duty,45,9,Low
2025001,24,male,Law,1,S2025001_2,2024-04-21 10:03:10,65.22616795046744,0.5299326615746702,2,0.364231128224316,0,41.00700057816793,Civic Duty,45,9,Low
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:00:00,71.67411249933986,0.6859668037838275,4,0.6509619712457577,1,47.72330991854689,Constitution,30,5,Medium
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:00:10,78.98368315768879,0.7355055498094873,3,0.2417667220465504,2,49.97665260074552,Constitution,30,5,Medium
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:00:20,74.40337369099815,0.9143303301204936,2,0.6600987887171661,2,48.00647460876722,Constitution,30,5,Medium
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:00:30,77.5460168473742,1.0,3,0.3459325028318863,1,46.0166965429589,Constitution,30,5,Medium
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:00:40,77.72187981006877,0.749914195508692,6,0.5241240775656361,3,44.149548526172346,Constitution,30,5,High
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:00:50,81.65883341746515,0.6150876223962497,0,0.733832148504791,0,45.28884576349097,Constitution,30,5,Low
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:01:00,79.53753952316971,0.5382543373809892,2,0.6126900435134205,2,49.69313977055403,Constitution,30,5,Low
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:01:10,69.41409617377319,0.7595165926823876,5,0.5335165998622641,3,45.555612530843305,Constitution,30,5,High
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:01:20,73.91599658845378,0.7736717384686774,0,0.7074320916279359,1,42.08091281319556,Constitution,30,5,Low
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:01:30,80.91381601324075,0.8883192190741698,2,0.4829585579912447,1,47.93678798670787,Constitution,30,5,Medium
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:01:40,75.81581975961119,0.5640901404018419,3,0.6763449813180238,0,44.32080972220613,Constitution,30,5,Low
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:01:50,77.93956336832683,0.5988937495684957,1,0.4612588944330543,2,44.74347251341728,Constitution,30,5,Low
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:02:00,79.62353629341389,0.8574783386851322,3,0.5350700215433092,1,46.84103724655172,Constitution,30,5,Medium
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:02:10,66.00158662409731,0.773451535410686,1,0.6997464728684629,0,49.81588330808943,Constitution,30,5,Low
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:02:20,72.59276154117015,0.5300012266172399,2,0.8158081911766695,0,49.04485245655291,Constitution,30,5,Low
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:02:30,82.93685873021502,0.6817377977560286,5,0.473170153834345,1,41.904829499611566,Constitution,30,5,Medium
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:02:40,78.44340726617341,0.8304885948774002,1,0.7448216564885181,1,48.81497668508285,Constitution,30,5,Medium
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:02:50,68.17147400892354,0.8439345246877925,2,0.8556123145508063,0,45.722025949992585,Constitution,30,5,Medium
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:03:00,67.7219252019373,0.988094682280857,2,0.5052953501596289,1,46.20017541260943,Constitution,30,5,Medium
2025001,24,male,Law,1,S2025001_3,2024-04-21 11:03:10,71.76295025539963,0.635999979127298,3,0.7988136662758224,2,42.635699066271805,Constitution,30,5,Medium
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:00:00,81.81202248502592,0.6417593512751312,2,0.248664815982934,1,35.95605810195151,Constitution,30,0,Low
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:00:10,71.13048812339927,0.4922729366766122,1,0.4209905518225761,0,39.5055859625825,Constitution,30,0,Low
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:00:20,74.35950819085818,0.5650969282539761,4,0.657387447475722,1,45.52070391230459,Constitution,30,0,Medium
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:00:30,77.26435431300077,0.6868150983451653,2,0.6932231996546026,1,42.28635362000572,Constitution,30,0,Medium
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:00:40,76.90184863681333,0.712747667870142,2,0.6945435959613053,1,49.88814120942988,Constitution,30,0,Medium
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:00:50,73.35446477091755,0.5549555245545141,4,0.2695816200357269,1,43.70577760053927,Constitution,30,0,Low
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:01:00,78.22079262799325,0.6702271996378144,1,0.5838201744885914,1,46.43084198694506,Constitution,30,0,Low
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:01:10,69.84841988986234,0.832882242709134,3,0.5174599820238193,2,41.22131179487976,Constitution,30,0,Medium
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:01:20,74.53260440088191,0.8508669984080672,1,0.6324860050260794,0,44.783151114644966,Constitution,30,0,Low
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:01:30,76.93273451042099,0.5356235792814845,3,0.3840943607904459,0,37.309725938597005,Constitution,30,0,Low
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:01:40,72.89641520846928,0.7155677843808846,5,0.6492943453106121,0,45.93736898275911,Constitution,30,0,Medium
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:01:50,75.40479644420621,0.8108621887573617,0,1.0,0,48.97968333922197,Constitution,30,0,Low
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:02:00,68.81948800513817,0.5575227196284701,2,0.2899019940675887,1,41.0520704466048,Constitution,30,0,Low
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:02:10,76.05663758518024,0.4990225269677943,3,0.6461783805121606,1,42.88314214592676,Constitution,30,0,Low
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:02:20,83.73644063534513,0.9590165232158784,2,0.2678549698692966,0,45.21781785873639,Constitution,30,0,Low
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:02:30,77.01301421189154,0.6291912136886085,3,0.6159137698681639,0,39.32429777287019,Constitution,30,0,Low
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:02:40,71.54365535888338,0.4432548970372227,2,0.7097147629303576,0,44.94589955583124,Constitution,30,0,Low
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:02:50,68.8007150945783,0.633532761448943,2,0.6919042992236651,1,43.26779208724343,Constitution,30,0,Medium
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:03:00,73.48126545125014,0.6925154565723607,3,0.3870168122229975,2,46.47404438789221,Constitution,30,0,Medium
2025002,22,female,Philosophy,1,S2025002_1,2024-04-21 09:03:10,76.80880632908436,0.7882866187900707,3,0.4934107407081269,1,49.64515871242927,Constitution,30,0,Medium
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:00:00,74.07699780303959,0.7356153512782427,7,0.8258175649840422,0,42.81353962408509,Civic Duty,60,1,High
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:00:10,70.59928410764213,0.7149873069294191,0,0.662227684777154,2,47.06973122309839,Civic Duty,60,1,Low
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:00:20,75.32102728810993,0.9271924698673748,2,0.1050951948089432,0,42.16637997749905,Civic Duty,60,1,Low
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:00:30,74.67109246813746,0.7052894134737054,1,0.5089634579357978,2,46.94883989881696,Civic Duty,60,1,Low
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:00:40,79.79882213531403,0.8814606785781383,1,0.9971871155779736,1,46.20862325546668,Civic Duty,60,1,Medium
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:00:50,72.53836036922094,0.6002706878675331,4,0.2760550015937796,2,42.15571734346684,Civic Duty,60,1,Medium
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:01:00,70.14388643891799,0.818972430329559,4,0.6131705622373573,0,43.862417411680994,Civic Duty,60,1,Medium
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:01:10,70.39565498956807,0.807594487900144,1,0.3250610413507765,0,42.153172004230456,Civic Duty,60,1,Low
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:01:20,73.16975822902207,0.7789822603289708,2,0.3079758805788669,1,50.0649809690473,Civic Duty,60,1,Low
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:01:30,80.06315288737703,0.7569025752449523,1,0.3936752467778736,0,47.773199350461816,Civic Duty,60,1,Low
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:01:40,75.96713778185365,0.6311635257539242,0,0.3584059125142486,1,45.842672974324266,Civic Duty,60,1,Low
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:01:50,66.89150494647053,0.9038339964160312,0,0.4530551206363766,0,49.532303925789016,Civic Duty,60,1,Low
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:02:00,76.2595292408795,0.8463408596567734,4,0.4698618578497511,3,44.837360194578174,Civic Duty,60,1,Medium
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:02:10,75.0606542961085,0.5829648705066619,1,0.541660654673403,0,39.49203010334803,Civic Duty,60,1,Low
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:02:20,69.55238590977146,0.7860742132451294,1,0.6662493946763277,1,49.03773948355165,Civic Duty,60,1,Medium
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:02:30,80.88729903373473,0.5753777062394554,3,0.6126294496327669,1,46.000648545029726,Civic Duty,60,1,Medium
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:02:40,73.75777596364948,0.7270277431012351,1,0.3445397365840913,0,44.07952926778858,Civic Duty,60,1,Low
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:02:50,80.21696211409159,0.798112766567762,2,0.6829183087251107,0,40.69895996370926,Civic Duty,60,1,Medium
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:03:00,75.58705366104195,0.5178373917859951,3,0.0148724905360535,2,45.17069666853333,Civic Duty,60,1,Low
2025002,22,female,Philosophy,1,S2025002_2,2024-04-21 10:03:10,79.33720355655595,0.5762823242484478,0,0.5488058000868882,3,47.691214832596174,Civic Duty,60,1,Low
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:00:00,69.12673198425064,0.779702856500633,2,0.6878589509059918,0,47.27993773152695,Social Responsibility,60,7,Medium
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:00:10,76.20054855126462,0.5818057585706965,2,0.611832500910808,0,46.10753313669965,Social Responsibility,60,7,Low
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:00:20,75.96728928992798,0.85085892893857,2,0.6053389639781229,2,49.79753792392526,Social Responsibility,60,7,Medium
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:00:30,71.61397200129989,0.5523307548158127,2,0.6845284252018635,2,44.03077063875074,Social Responsibility,60,7,Medium
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:00:40,74.19752036403341,0.5402104933983228,2,0.6477303581564774,1,43.788125667105255,Social Responsibility,60,7,Low
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:00:50,71.75335803800472,0.5593659436157773,3,0.7106986357679772,2,47.6150069668297,Social Responsibility,60,7,Medium
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:01:00,69.91848503334981,0.6491368029507901,1,0.4950081354355556,0,44.47745684983371,Social Responsibility,60,7,Low
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:01:10,75.72510054392177,0.744919954053624,1,0.8480282499996361,1,38.68760176615317,Social Responsibility,60,7,Medium
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:01:20,73.35549561571678,0.5772497229344218,1,0.9932474157229784,1,47.790488663044485,Social Responsibility,60,7,Medium
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:01:30,79.74295074553135,0.7610055742926084,0,0.7138953512641296,3,45.92668740507248,Social Responsibility,60,7,Medium
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:01:40,59.60102404765845,0.6273735195860819,0,0.658797885762297,2,42.89403112711562,Social Responsibility,60,7,Low
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:01:50,73.94181200136809,0.7453301798144334,3,0.657889532572616,2,41.64617155237829,Social Responsibility,60,7,Medium
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:02:00,70.14571758704388,0.7116763608527094,4,0.4038371344718126,1,47.933383770678624,Social Responsibility,60,7,Medium
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:02:10,67.90711932699334,0.6183838044564478,1,0.2142527354547085,1,47.64555658748532,Social Responsibility,60,7,Low
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:02:20,81.11748490395381,0.5534491895156642,4,0.5179667868679578,1,44.70518126696622,Social Responsibility,60,7,Medium
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:02:30,73.70579777142856,0.9099034711752316,5,0.7471514481802182,0,43.230821011086775,Social Responsibility,60,7,Medium
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:02:40,75.60757050998025,0.8139424412609574,1,0.3227030450197269,1,50.07834686961159,Social Responsibility,60,7,Low
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:02:50,76.96833251574584,0.793491101759066,0,0.4433030605297071,1,43.71049634569275,Social Responsibility,60,7,Low
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:03:00,79.72479863215891,0.5389049559380477,0,0.6965438964155308,0,41.60226848459683,Social Responsibility,60,7,Low
2025002,22,female,Philosophy,1,S2025002_3,2024-04-21 11:03:10,71.3035328985298,0.4432314307300533,1,0.5166269293647294,0,43.115342244772,Social Responsibility,60,7,Low
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:00:00,69.34886123102713,0.468033241710697,1,0.4603603839960117,2,48.57155566857087,Constitution,45,3,Low
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:00:10,71.53914291440742,0.4665884261338935,4,1.0,1,45.46380321229376,Constitution,45,3,Medium
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:00:20,69.59759647711577,0.9076773477495907,2,0.3284311413221933,1,39.049727898166296,Constitution,45,3,Medium
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:00:30,81.37721593132325,0.8705557193977714,1,0.6528676109494626,1,52.78156802666474,Constitution,45,3,Medium
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:00:40,78.02163378158049,0.9264026725209872,1,0.797844495870017,2,45.75140901544945,Constitution,45,3,Medium
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:00:50,73.87605807341261,0.616796656494998,2,0.6664508265796079,3,48.0918264994454,Constitution,45,3,Medium
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:01:00,69.6618455566624,0.6418434187715685,2,0.3065116524425923,0,47.06866818572708,Constitution,45,3,Low
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:01:10,77.60432910797445,0.7287914900859566,0,0.5607088203798525,2,47.33557412944912,Constitution,45,3,Low
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:01:20,73.99230705533523,0.7964349477084307,2,0.4145436458480797,0,43.27017770759159,Constitution,45,3,Low
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:01:30,83.40817175696556,0.6912576231051192,5,0.9576395294933672,0,45.5799971939357,Constitution,45,3,Medium
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:01:40,71.46183640064278,0.5263521349104011,3,0.4064823409386798,0,44.25246425708827,Constitution,45,3,Low
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:01:50,72.08460816999052,0.9180022395706272,2,0.9085723756935564,1,43.43576806627849,Constitution,45,3,Medium
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:02:00,68.74265407634311,0.4771248041091132,1,0.3151082935398078,0,48.2021452822035,Constitution,45,3,Low
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:02:10,76.57953936515229,0.9152807810711951,2,0.6558171428336803,2,45.36244832609264,Constitution,45,3,Medium
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:02:20,73.94442887447067,0.7606705497230138,2,0.7725562653475643,2,48.53327114547367,Constitution,45,3,Medium
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:02:30,78.82268057250221,0.7722886610045623,1,0.1145336617075145,1,46.90784505901158,Constitution,45,3,Low
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:02:40,77.15734403136311,1.0,2,0.7129809586459026,1,49.40603296901883,Constitution,45,3,Medium
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:02:50,75.16054336861158,0.7830482399107135,1,0.873169993165066,3,44.370710278819054,Constitution,45,3,Medium
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:03:00,70.83303753892602,0.3212419089170084,0,0.4209296558500232,0,44.32269500758527,Constitution,45,3,Low
2025003,23,female,Law,4,S2025003_1,2024-04-21 09:03:10,78.96023926386847,0.4943392211893646,2,0.4155433088049276,1,44.364535089678064,Constitution,45,3,Low
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:00:00,77.75748018645749,0.9949901892244322,2,0.5309192859800694,2,45.10979417197897,Social Responsibility,60,8,Medium
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:00:10,85.51255031278575,0.9734475312675486,3,0.3416963707345054,0,37.978872369361305,Social Responsibility,60,8,Medium
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:00:20,77.1076951831055,0.5064211079327927,3,0.7804321938067621,1,44.41019437720794,Social Responsibility,60,8,Medium
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:00:30,73.89146097020786,0.5498115410825356,1,0.8905231901556743,1,44.17350282603891,Social Responsibility,60,8,Low
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:00:40,79.04764822492815,0.3882728703833313,0,0.6485843809300733,1,47.56614095091734,Social Responsibility,60,8,Low
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:00:50,79.7599612696796,0.4155265405375444,2,0.6508837191375751,1,48.36020962462983,Social Responsibility,60,8,Low
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:01:00,64.86174253232214,0.6304159758941215,3,0.5790364074058139,1,48.803947882112354,Social Responsibility,60,8,Medium
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:01:10,71.73267332478481,0.94874600828049,3,0.901012896376304,1,39.132306532101,Social Responsibility,60,8,Medium
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:01:20,72.90780926668073,0.9166671155989532,5,0.3829257231943638,2,43.30455151479297,Social Responsibility,60,8,Medium
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:01:30,83.4633294137279,0.8088684349928577,0,0.8449940387249469,0,47.17486678232381,Social Responsibility,60,8,Low
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:01:40,80.6277048109566,0.831045834466046,1,0.4015566556188094,1,41.76001608098791,Social Responsibility,60,8,Low
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:01:50,80.18880731028088,0.7993726208671185,1,0.9430614887649346,0,40.05663175419099,Social Responsibility,60,8,Medium
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:02:00,75.02821225536935,0.6945850091301038,1,0.6226146167578578,0,43.18754101174464,Social Responsibility,60,8,Low
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:02:10,72.43316284769702,0.5219312977161299,1,0.6705578362035418,2,47.16554439938755,Social Responsibility,60,8,Low
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:02:20,83.71675188617293,0.8667118662674315,2,0.4344948052951016,2,45.35885608342027,Social Responsibility,60,8,Medium
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:02:30,76.96075674122167,0.5995072424650429,2,0.9034514905165472,0,47.80600772067244,Social Responsibility,60,8,Low
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:02:40,77.10415942681126,0.647587590002202,2,0.7156539351543055,1,38.80103195263905,Social Responsibility,60,8,Medium
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:02:50,85.91993310129911,0.7201625578447066,0,0.3626693493144404,1,46.173368112689126,Social Responsibility,60,8,Low
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:03:00,74.89647281962633,0.8442932442844251,2,0.8439850982391548,0,45.34698696269969,Social Responsibility,60,8,Medium
2025003,23,female,Law,4,S2025003_2,2024-04-21 10:03:10,73.02106305832665,1.0,3,0.4075841433829577,1,45.78278453164094,Social Responsibility,60,8,Medium
